Brand,Model,Range,Price,Battery_Capacity,Charging_Speed,Acceleration,Top_Speed,Seating_Capacity,Launch_Date,Date,Sales
Lucid,Mach-E,382.0,103933.44628540405,90.97723142702016,135.87461087643285,5.760427902646066,129.93673299963834,4.0,2017-02-17 00:00:00,2017-02-17 00:00:00,75.0
Audi,Model 3,284.0,50591.53026036019,83.51765130180095,162.6760614345463,7.107756557218126,77.7435111152137,5.0,2015-01-13 00:00:00,2015-01-13 00:00:00,54.0
Tesla,Kona,254.0,107471.38345675584,72.33191728377926,208.11713510087145,4.983718268158304,182.45902063828103,4.0,2022-11-26 00:00:00,2022-11-26 00:00:00,186.0
Lucid,Q4 e-tron,382.0,44700.53218399703,51.73266091998514,94.3363744619068,5.970158095431976,91.28653651943804,5.0,2023-06-23 00:00:00,2023-06-23 00:00:00,135.0
Jaguar,Niro,336.0,43581.09365588255,80.66546827941275,119.0758278929913,5.122444844214305,138.39221940949955,2.0,2023-03-09 00:00:00,2023-03-09 00:00:00,197.0
Mercedes-Benz,EV6,305.0,67409.51408528886,77.1775704264443,118.34778878719148,4.238150081071755,110.64329788334504,5.0,2021-09-22 00:00:00,2021-09-22 00:00:00,109.0
Mercedes-Benz,ID.4,260.0,69340.2568918249,51.84628445912449,93.87898066522725,7.176317555877907,114.18325340804635,4.0,2018-10-22 00:00:00,2018-10-22 00:00:00,77.0
Audi,Ioniq 5,338.0,89886.22076245234,78.06610381226172,283.4492786476022,3.5228287693302383,181.6414320569125,5.0,2022-08-06 00:00:00,2022-08-06 00:00:00,184.0
BMW,2,226.0,34815.92178375353,84.87960891876767,156.28314239591506,5.198218048834247,83.5506395765737,5.0,2023-03-14 00:00:00,2023-03-14 00:00:00,43.0
Audi,Niro,299.0,56919.81609600399,75.96908048001994,93.5439422589252,6.22852052797075,137.29629120463275,5.0,2017-04-10 00:00:00,2017-04-10 00:00:00,91.0
Hyundai,Ioniq 5,312.0,97026.78795136228,67.53893975681144,81.1289372645295,2.314736208545477,154.73401678928056,5.0,2020-05-10 00:00:00,2020-05-10 00:00:00,31.0
Rivian,EV6,349.0,61640.60887579685,95.59304437898425,192.04388244981985,3.978684797962395,127.6832682524796,5.0,2021-04-13 00:00:00,2021-06-14 00:00:00,95.0
Volkswagen,EQS,181.0,71382.37037065337,102.38185185326684,207.19535893888155,4.983718268158304,148.85716158556465,5.0,2015-05-30 00:00:00,2015-05-30 00:00:00,71.0
Volvo,Niro,253.0,14078.435548136104,58.30217774068052,197.7617815200209,5.577991813631748,100.12336573307743,5.0,2016-06-17 00:00:00,2016-06-17 00:00:00,63.0
Ford,I-PACE,250.0,25835.333982742268,90.45166991371134,243.78442530613185,6.384337108731804,127.32647627801268,5.0,2015-09-16 00:00:00,2015-09-16 00:00:00,61.0
Rivian,Mach-E,244.0,75005.91209654992,81.4195604827496,128.01595578725687,4.728125118540033,129.93673299963834,5.0,2022-07-25 00:00:00,2022-07-25 00:00:00,106.0
Audi,Bolt,321.0,57304.859678879824,65.85429839439911,85.7489686791118,4.71686429371808,111.76603706849468,5.0,2021-12-15 00:00:00,2021-12-15 00:00:00,164.0
Polestar,Bolt,285.0,72985.31204299493,71.82156021497464,278.5243107416941,4.002159321332042,145.75483726350356,4.0,2023-08-20 00:00:00,2023-08-20 00:00:00,162.0
Mercedes-Benz,ID.4,256.0,42545.730030302606,72.49865015151303,115.85900776694986,5.00617024618345,118.78220619644192,4.0,2018-08-22 00:00:00,2018-08-22 00:00:00,78.0
Polestar,R1T,244.0,24425.93959357818,90.75469796789088,181.88397703315792,5.089187891457539,69.96084665995811,5.0,2020-01-17 00:00:00,2020-01-17 00:00:00,35.0
Rivian,XC40 Recharge,299.0,55621.40419249463,74.9947603971053,108.0180800913963,6.203932442087509,112.39399157205231,5.0,2022-10-14 00:00:00,2022-10-14 00:00:00,170.0
Mercedes-Benz,EQE,343.0,30868.67796462177,47.53338982310884,203.59020381193636,5.967994381331989,81.46761346252408,5.0,2022-06-19 00:00:00,2022-06-19 00:00:00,103.0
Lucid,Ariya,299.0,61462.98933744001,71.79994668720006,86.0875985115958,6.045750506106159,121.45069945666953,5.0,2018-09-15 00:00:00,2018-09-15 00:00:00,113.0
Nissan,R1T,341.0,60155.71905124431,89.04777223998046,278.1164533035365,3.290188835653817,121.89393681336324,5.0,2015-04-08 00:00:00,2015-04-08 00:00:00,108.0
Polestar,Q4 e-tron,433.0,89908.66342363278,92.8033171181639,169.42725143503367,6.080562711734263,169.18641439073983,5.0,2017-02-05 00:00:00,2017-02-05 00:00:00,91.0
Lucid,XC40 Recharge,299.0,53262.225522361325,68.82112761180662,82.76452133937026,5.336031751951026,148.18669986822036,5.0,2016-04-16 00:00:00,2016-04-16 00:00:00,70.0
Volvo,EV6,229.0,48289.21906301873,82.14609531509367,43.69364700979321,4.880774080472844,126.8219794519182,5.0,2016-10-21 00:00:00,2016-10-21 00:00:00,79.0
Audi,Ariya,293.0,69750.32047686925,93.08160238434628,146.39580701575892,3.7192697369234873,112.0968985960201,5.0,2017-01-20 00:00:00,2017-01-20 00:00:00,107.0
Lucid,Ioniq 5,393.0,89837.2122758034,84.801061379017,150.38357929912613,3.8299690475875954,129.93673299963834,5.0,2015-08-13 00:00:00,2015-08-13 00:00:00,64.0
Chevrolet,i3,354.0,75244.74268604742,74.9947603971053,126.9054988096795,5.943849070935627,129.93673299963834,5.0,2017-07-20 00:00:00,2017-07-20 00:00:00,18.0
Kia,iX,267.0,96527.04938694715,95.89524693473577,214.6552887297489,4.178364694529664,142.35441688906167,4.0,2017-01-18 00:00:00,2017-01-18 00:00:00,118.0
Rivian,EQE,284.0,91928.55959629656,68.53779798148275,99.2039343629215,4.404642442058839,150.16872692766805,5.0,2015-01-08 00:00:00,2015-01-08 00:00:00,64.0
Volvo,EV6,338.0,49465.37891591795,74.9947603971053,188.1357571492853,4.121881777019079,132.37103861691412,5.0,2019-09-14 00:00:00,2019-09-14 00:00:00,112.0
Audi,R1T,323.0,45044.84541289496,100.4592270644748,136.08835202401286,6.032534875922104,94.61796703134564,5.0,2017-02-12 00:00:00,2017-02-12 00:00:00,72.0
Kia,Niro,339.0,35937.297652403475,57.42648826201737,186.35230845818285,3.260013344899414,122.66708604255176,5.0,2019-02-12 00:00:00,2019-02-12 00:00:00,108.0
BMW,i3,288.0,94646.17298302056,73.9808649151029,108.88800992879698,4.362033345219279,151.01373165366434,5.0,2020-10-05 00:00:00,2020-10-05 00:00:00,91.0
Lucid,e-tron,319.0,43246.33527952743,103.54167639763716,121.06396538415808,4.643774251308644,111.15956089672508,5.0,2022-11-27 00:00:00,2022-11-27 00:00:00,111.0
Tesla,2,284.0,56721.73425240682,105.46367126203413,80.88904614535933,6.136308093058185,101.00778229163966,4.0,2022-03-10 00:00:00,2022-03-10 00:00:00,160.0
BMW,2,369.0,68004.9950862056,79.41497543102803,208.36486604209304,4.984464042728189,138.25716182329114,5.0,2015-07-03 00:00:00,2015-07-03 00:00:00,91.0
Polestar,2,223.0,82718.35812366968,50.00179061834838,125.44662730925616,5.084775324741937,154.09359857246267,5.0,2015-08-18 00:00:00,2018-05-03 00:00:00,84.0
Audi,ID.Buzz,299.0,25018.17777336174,69.6408888668087,125.71375998495712,5.184897511925265,78.08847590259421,5.0,2022-01-05 00:00:00,2022-01-05 00:00:00,123.0
Nissan,Q4 e-tron,264.0,80308.96530582412,85.84482652912061,124.45103608364224,4.894696906903165,143.03222025736346,5.0,2018-01-02 00:00:00,2018-01-02 00:00:00,105.0
Chevrolet,EQE,266.0,54503.703137672506,74.9947603971053,177.24151700788326,5.292442280622538,127.92095353042014,5.0,2023-12-13 00:00:00,2023-12-13 00:00:00,31.0
Jaguar,Ioniq 5,223.0,56780.06379712681,110.17531898563404,37.72980124998962,5.208215466999791,140.97688789312332,5.0,2017-07-30 00:00:00,2017-07-30 00:00:00,102.0
Kia,Niro,214.0,50162.069121684486,74.9947603971053,85.99984835681462,5.41989928830899,121.90690922525584,5.0,2023-05-15 00:00:00,2023-05-15 00:00:00,108.0
Volkswagen,Niro,299.0,55211.9123124675,94.94956156233752,217.74792886866877,4.947449643617508,171.36568471077592,5.0,2016-02-21 00:00:00,2016-02-21 00:00:00,62.0
Polestar,Bolt,291.0,50426.419616450185,73.19209808225092,161.5527696852533,5.453125222723655,130.54330854100817,5.0,2018-08-19 00:00:00,2021-06-14 00:00:00,137.0
Hyundai,EV6,287.0,45150.58788678471,79.66293943392353,119.7502716143342,4.813341035979439,135.99277742307504,5.0,2015-11-10 00:00:00,2015-11-10 00:00:00,24.0
Mercedes-Benz,Bolt,302.0,33965.97582734373,74.96987913671867,194.1590073809033,4.762338123386247,72.75698731307352,5.0,2020-12-07 00:00:00,2020-12-07 00:00:00,107.0
Polestar,Model Y,379.0,42666.554200502105,66.55777100251053,160.23122390105198,4.861370559634544,106.12155517942182,2.0,2020-08-28 00:00:00,2020-08-28 00:00:00,36.0
Polestar,R1T,305.0,82951.70333869683,68.98851669348413,217.61387008829064,5.425466003176978,167.83178542333076,5.0,2022-07-24 00:00:00,2022-07-24 00:00:00,37.0
Ford,XC40 Recharge,294.0,54497.11631382064,85.5105815691032,119.55781787239364,4.653034306061219,132.12256255517593,5.0,2022-05-19 00:00:00,2022-05-19 00:00:00,97.0
Audi,Mach-E,268.0,69588.3156001836,74.9947603971053,110.0599874979497,5.945731251824059,168.95681256491238,4.0,2015-08-18 00:00:00,2019-01-29 00:00:00,102.0
BMW,2,329.0,58027.48206590564,68.39741032952821,80.73698987616444,5.485149726325127,115.0471172140116,5.0,2023-01-24 00:00:00,2023-01-24 00:00:00,43.0
Volkswagen,Mach-E,296.0,57546.442967014336,84.20721483507168,204.29040489930304,4.983718268158304,129.93673299963834,4.0,2021-12-31 00:00:00,2021-12-31 00:00:00,138.0
Nissan,Ariya,382.0,71268.5164822723,97.94258241136149,203.4324289813401,3.865499235439561,131.62962885092958,5.0,2020-11-20 00:00:00,2020-11-20 00:00:00,121.0
Volvo,Niro,291.0,78853.52687005428,100.71763435027135,184.97769312112928,5.444514258095408,105.47348329778237,5.0,2021-11-10 00:00:00,2021-11-10 00:00:00,155.0
Nissan,ID.4,350.0,48292.18962794883,60.07594813974413,100.63368490681415,4.877821161117192,138.98943143495748,4.0,2021-11-20 00:00:00,2021-11-20 00:00:00,116.0
Nissan,Model 3,264.0,50985.5827816685,63.34791390834249,78.48579205666087,4.983718268158304,80.37029839123815,4.0,2021-12-22 00:00:00,2021-12-22 00:00:00,111.0
Jaguar,Q4 e-tron,263.0,78274.64081013227,94.4582040506614,194.92850084689047,5.399999966733711,163.54751014886872,5.0,2017-02-13 00:00:00,2017-02-13 00:00:00,115.0
Hyundai,Model 3,208.0,70993.46350335571,67.5873175167786,162.27393491152338,5.58457074352718,145.38295129694734,5.0,2019-10-19 00:00:00,2019-10-19 00:00:00,33.0
Polestar,iX,339.0,92893.04249805876,71.44021249029383,104.07150238296104,3.866564573066551,195.72645505274585,5.0,2017-02-20 00:00:00,2017-02-20 00:00:00,29.0
Nissan,XC40 Recharge,298.0,36507.15891398176,54.78079456990879,181.2965803180581,6.095511072037078,116.3543663751802,5.0,2020-12-29 00:00:00,2020-12-29 00:00:00,113.0
Volvo,EV6,331.0,52458.76514990414,85.7638257495207,243.50079713780093,3.674748567807262,175.40661516214254,5.0,2015-06-10 00:00:00,2015-06-10 00:00:00,68.0
Volvo,2,384.0,64337.27895959948,74.9947603971053,132.59789634425687,4.813441704135175,129.93673299963834,5.0,2018-02-17 00:00:00,2018-02-17 00:00:00,104.0
Lucid,Q4 e-tron,257.0,32582.477144955268,90.92738572477634,145.79086990646314,7.48408968541376,114.99817385277848,5.0,2017-02-25 00:00:00,2017-02-25 00:00:00,60.0
Volvo,2,250.0,74860.61511655868,87.06307558279337,150.38357929912613,3.854131021663888,195.29686189638895,5.0,2016-04-30 00:00:00,2016-04-30 00:00:00,67.0
Polestar,Mach-E,260.0,64926.70995756045,90.7885497878022,211.9263699826419,3.24497425557802,104.14356477814071,5.0,2017-11-10 00:00:00,2017-11-10 00:00:00,36.0
Nissan,ID.Buzz,299.0,49498.78628066932,90.9689314033466,152.84019161640586,4.983718268158304,143.25409870719102,4.0,2015-11-06 00:00:00,2021-06-14 00:00:00,103.0
Volvo,I-PACE,290.0,78433.90726007264,69.19953630036319,61.92304308209118,6.049812961251242,138.6948326730014,5.0,2022-06-11 00:00:00,2022-06-11 00:00:00,143.0
Audi,XC40 Recharge,344.0,49253.575795498,74.79787897749,203.15062340047683,3.5187465702155296,127.90315811092094,5.0,2023-01-25 00:00:00,2023-01-25 00:00:00,185.0
Hyundai,Q4 e-tron,302.0,83386.42894656706,78.06714473283533,117.33735682296852,4.359353207935649,168.5797697194057,5.0,2019-03-05 00:00:00,2019-03-05 00:00:00,26.0
Rivian,Bolt,221.0,87261.09694935435,76.61548474677173,171.00528253933854,5.35637414012998,130.64674756437114,5.0,2017-12-27 00:00:00,2017-12-27 00:00:00,121.0
Chevrolet,Model Y,282.0,66417.81024188851,85.30905120944252,206.93853386524347,5.706528217872732,146.72554916567307,5.0,2016-11-02 00:00:00,2016-11-02 00:00:00,19.0
Chevrolet,i3,306.0,59073.03588263837,68.08017941319187,184.4743015831868,5.170674674438572,112.69545630910812,5.0,2021-06-08 00:00:00,2021-06-08 00:00:00,27.0
Hyundai,F-150 Lightning,348.0,69112.52837900975,79.72764189504869,155.31219095377045,4.4472284440080445,151.0851411237869,5.0,2017-08-04 00:00:00,2017-08-04 00:00:00,22.0
Ford,EV6,339.0,34386.26714473946,66.3463357236973,148.13340295601293,5.913893368378609,113.15114031022472,7.0,2015-08-18 00:00:00,2021-11-13 00:00:00,134.0
Jaguar,XC40 Recharge,282.0,55031.157090699,78.80578545349499,112.7759126744131,4.983718268158304,183.00947555968253,5.0,2023-04-14 00:00:00,2023-04-14 00:00:00,247.0
Mercedes-Benz,i3,282.0,100460.83508688291,80.50417543441466,162.9445965310672,3.614053637471338,157.23247597710153,5.0,2018-05-10 00:00:00,2018-05-10 00:00:00,75.0
Mercedes-Benz,Bolt,329.0,101862.64291871942,57.32821459359705,96.71938175536457,5.054536858043331,173.5096841259962,5.0,2019-12-14 00:00:00,2019-12-14 00:00:00,98.0
Volkswagen,Niro,270.0,59889.28574432198,80.31142872160989,192.24544486215623,5.773216081751209,99.98479250527669,5.0,2019-06-07 00:00:00,2019-06-07 00:00:00,85.0
Polestar,EV6,342.0,57401.4664045105,95.47733202255252,196.61640156749635,4.9089638270955405,154.83190707026964,5.0,2017-12-22 00:00:00,2017-12-22 00:00:00,33.0
Lucid,R1T,267.0,80475.21570975763,90.99607854878812,146.87871173480357,3.3703662961047334,153.29809077134004,4.0,2021-09-30 00:00:00,2021-09-30 00:00:00,134.0
Kia,Niro,377.0,63446.097567499615,57.31048783749806,115.11216932806664,4.1368357235929,153.66950404993332,4.0,2015-08-18 00:00:00,2020-12-21 00:00:00,113.0
Audi,F-150 Lightning,311.0,76235.9481581174,56.03974079058701,62.70068940591234,6.322553246618192,129.93673299963834,4.0,2021-02-07 00:00:00,2021-02-07 00:00:00,164.0
Tesla,EQE,202.0,36915.554639055015,82.88277319527508,109.07048100744224,6.996565793097872,107.8464502678102,5.0,2018-12-30 00:00:00,2018-12-30 00:00:00,160.0
Chevrolet,Ioniq 5,332.0,69769.26292128727,77.28131460643638,114.95571017707827,5.185795336287064,130.32304929905848,5.0,2023-07-09 00:00:00,2023-07-09 00:00:00,27.0
Rivian,F-150 Lightning,312.0,60155.71905124431,72.72610664103138,153.39069275623035,7.587115884822086,123.03558530483144,5.0,2021-08-16 00:00:00,2021-08-16 00:00:00,101.0
Hyundai,e-tron,324.0,54816.362405769934,37.64681202884965,150.38357929912613,5.184719035927141,150.13630986958927,5.0,2023-09-30 00:00:00,2023-09-30 00:00:00,53.0
Volkswagen,Air,412.0,56704.59910892534,59.60299554462668,194.41728310682825,3.840860019130577,134.78380555329005,5.0,2019-03-09 00:00:00,2019-03-09 00:00:00,90.0
Hyundai,Ioniq 5,286.0,59679.24062031953,94.36120310159764,221.35052629716043,3.5821854317777824,138.1417960177807,5.0,2017-07-20 00:00:00,2017-07-20 00:00:00,26.0
Kia,Model Y,299.0,59520.28286409901,81.31641432049507,156.0593766214897,3.765342441168804,180.02583465834644,5.0,2022-08-31 00:00:00,2022-08-31 00:00:00,108.0
Volkswagen,EV6,299.0,86177.81806079159,104.81409030395793,82.26434140719327,4.912283229264814,178.34155519034542,5.0,2016-10-20 00:00:00,2016-10-20 00:00:00,71.0
Chevrolet,Kona,211.0,50490.82777171332,88.01413885856657,37.65040228830392,4.707940133095989,112.33233227575724,5.0,2022-02-08 00:00:00,2022-02-08 00:00:00,21.0
Nissan,Mach-E,262.0,86192.32174949226,79.94660874746128,152.82805145180453,3.8798980927475095,141.20001974552756,5.0,2022-05-12 00:00:00,2022-05-12 00:00:00,92.0
Lucid,i3,302.0,29758.69356295204,51.47846781476018,130.10494212304005,5.594905095489499,82.60943856775745,7.0,2021-06-04 00:00:00,2021-06-04 00:00:00,99.0
Hyundai,EV6,255.0,26581.28816525477,80.03144082627385,98.50815916569483,7.491576669486953,117.65093221416674,5.0,2018-01-05 00:00:00,2021-06-14 00:00:00,24.0
Lucid,F-150 Lightning,296.0,47457.792581311565,73.64896290655784,135.82139189649342,7.138404919477944,93.182429633541,5.0,2016-10-26 00:00:00,2016-10-26 00:00:00,83.0
Lucid,EQE,293.0,60155.71905124431,58.10599362968114,272.2917100723401,5.419628310177082,126.52201048805212,7.0,2021-07-07 00:00:00,2021-07-07 00:00:00,98.0
Lucid,2,376.0,103965.42509077744,94.4521254538872,240.813080323844,5.042943079338513,194.375057938922,4.0,2020-05-02 00:00:00,2020-05-02 00:00:00,102.0
Rivian,Mach-E,178.0,44268.84800886975,75.92924004434873,238.3243522201801,6.170803723744225,96.10911039311124,5.0,2021-03-16 00:00:00,2021-06-14 00:00:00,133.0
Tesla,2,304.0,42724.77092839703,81.23885464198513,127.58856574702412,5.798006177405087,143.43664623804642,4.0,2020-11-07 00:00:00,2020-11-07 00:00:00,189.0
Chevrolet,EQS,253.0,39975.78032243,62.58890161215,135.2909012137088,4.307681651460179,70.22240401200379,5.0,2021-07-03 00:00:00,2021-07-03 00:00:00,24.0
Lucid,i3,271.0,59804.906856162896,80.42953428081447,150.38357929912613,5.614884909564018,141.63313743988405,5.0,2019-08-15 00:00:00,2019-08-15 00:00:00,78.0
Rivian,EV6,334.0,41382.52334509939,72.57761672549697,152.7164891360119,4.8581145087301225,107.45592902776784,4.0,2018-07-23 00:00:00,2018-07-23 00:00:00,105.0
BMW,Mach-E,299.0,107946.5825143674,109.242912571837,179.48532698021563,3.3908184008903417,183.40265801658475,7.0,2022-11-02 00:00:00,2022-11-02 00:00:00,34.0
Polestar,EQE,317.0,13212.977361801735,66.72488680900868,86.90338966301155,6.466591128978404,91.53228826564998,5.0,2017-06-12 00:00:00,2017-06-12 00:00:00,33.0
Mercedes-Benz,e-tron,237.0,36347.69501388328,64.54847506941638,171.9171874103982,7.204735423460685,104.61367434536584,5.0,2016-04-12 00:00:00,2016-04-12 00:00:00,85.0
Tesla,R1T,359.0,55435.17797443512,78.83588987217557,75.13876797805523,5.484001780099739,127.89099239945118,5.0,2020-01-31 00:00:00,2020-01-31 00:00:00,156.0
Polestar,i3,256.0,35418.59686544868,71.5879843272434,32.09782887720789,5.229873038326402,94.70591806394184,5.0,2023-08-26 00:00:00,2023-08-26 00:00:00,120.0
Jaguar,ID.4,369.0,81074.79834402722,78.57899172013607,130.77643620048397,4.333682583857287,148.6885823704608,5.0,2021-03-31 00:00:00,2021-03-31 00:00:00,182.0
Chevrolet,iX,267.0,48497.84323182701,99.63421615913508,197.59627410463327,5.935831471299862,117.67626744518287,4.0,2019-01-04 00:00:00,2019-01-04 00:00:00,29.0
Nissan,i3,351.0,74579.2269191511,60.35613459575551,168.84617219582742,4.498916141376787,105.43281586120008,5.0,2021-05-16 00:00:00,2021-05-16 00:00:00,108.0
Volvo,I-PACE,299.0,92432.18858070708,76.69594290353542,141.08030145600438,4.160005039955862,158.7196324991509,5.0,2017-09-09 00:00:00,2017-09-09 00:00:00,103.0
Chevrolet,R1T,216.0,74468.13442034375,65.62067210171874,44.53599582464089,4.12459768417499,134.53825986215304,5.0,2020-06-03 00:00:00,2020-06-03 00:00:00,30.0
Polestar,ID.Buzz,282.0,59393.96019360871,65.00480096804355,69.1012559873406,4.457084249154924,139.62753576148026,5.0,2015-09-07 00:00:00,2015-09-07 00:00:00,78.0
Volkswagen,i3,385.0,68123.10922056957,72.9355461028479,135.74938696463047,5.929187246783981,150.7831261080275,5.0,2021-02-26 00:00:00,2021-02-26 00:00:00,107.0
Polestar,iX,341.0,81810.45534829686,75.15727674148428,132.7078627455656,4.719401069654696,182.02213865130997,4.0,2015-04-06 00:00:00,2015-04-06 00:00:00,26.0
Mercedes-Benz,i3,278.0,57413.67122296716,101.7033561148358,147.14860873138448,4.529634577291085,161.46818072777765,5.0,2022-04-19 00:00:00,2022-04-19 00:00:00,100.0
Hyundai,Silverado EV,365.0,60155.71905124431,67.1486240248501,239.957340656628,5.189077755944882,100.89311405463656,5.0,2023-12-04 00:00:00,2023-12-04 00:00:00,51.0
Lucid,XC40 Recharge,314.0,40845.46052705932,71.28730263529657,157.10230885763505,5.915710526235154,141.52491427702685,5.0,2018-07-06 00:00:00,2018-07-06 00:00:00,94.0
Volkswagen,Mach-E,382.0,68788.5207893791,47.08760394689544,217.11501201744352,3.891444716348583,88.77686761419524,5.0,2019-06-26 00:00:00,2019-06-26 00:00:00,76.0
Volkswagen,EV6,296.0,39845.83911084024,81.82919555420116,113.9651601415103,5.83213620370608,110.02722004094257,5.0,2020-03-03 00:00:00,2020-03-03 00:00:00,94.0
Lucid,i3,285.0,44713.66064982367,76.82830324911836,37.79722078998124,5.92493261168868,117.71232213753947,4.0,2016-12-17 00:00:00,2016-12-17 00:00:00,89.0
